_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore
ObjectId(59fe3b80f57e7a66c03ad16d),0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,nFg25HdYl4Paqr5s5JtaslzyESH42q,GEPVKiEaOm,5,randFromNumberOfSpades,3,2,7,6,,-2,4,12,4,5,8,0,2,0,-84
ObjectId(59fe4042f57e7a66c03ad9f4),1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,LBDv3yIiwf,10,randFromNumberOfSpades,2,6,4,,,-47,3,-63,0,3,8,0,3,1,-60
ObjectId(59fe4043f57e7a66c03ad9f6),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,4eo4D0K4ZdxqP3HPDbsb6FxOVeY0F1,nGSmFFOOFN,10,randFromNumberOfSpades,4,2,3,6,4,-47,3,-63,0,5,8,0,3,1,-60
ObjectId(59fe43d3f57e7a66c03ae04c),0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,o8ek2ZBhvMub4zD6H8BMu343dEUcDl,vqlsK5gNS2,14,randFromNumberOfSpades,2,1,3,,,-24,5,0,9,4,8,0,2,1,-58
ObjectId(59fe43d3f57e7a66c03ae04e),0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,o8ek2ZBhvMub4zD6H8BMu343dEUcDl,IAmm2eZZYy,14,randFromNumberOfSpades,4,7,Nil,1,3,-24,5,0,9,4,8,0,2,1,-58
ObjectId(59fe4769f57e7a66c03ae6db),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,JoJ9rC68DSSvYcGTfA2pBNJUVcy9KK,yz7TDVkCEW,7,randFromNumberOfSpades,1,3,,,,-5,1,-28,3,4,8,0,3,1,-12
ObjectId(59fe476af57e7a66c03ae6dd),0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,JoJ9rC68DSSvYcGTfA2pBNJUVcy9KK,qa4Lin5XSv,7,randFromNumberOfSpades,3,5,2,3,,-5,1,-28,3,4,8,0,3,1,-12
ObjectId(59fe4865f57e7a66c03ae89b),1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,JoJ9rC68DSSvYcGTfA2pBNJUVcy9KK,yz7TDVkCEW,15,randFromNumberOfSpades,1,7,,,,-10,8,-42,8,5,8,0,3,1,-12
ObjectId(59fe4865f57e7a66c03ae89d),0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,JoJ9rC68DSSvYcGTfA2pBNJUVcy9KK,qa4Lin5XSv,15,randFromNumberOfSpades,3,1,4,7,,-10,8,-42,8,3,8,0,3,1,-12
ObjectId(59fe6890b54a4500a2193025),0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,yRStPLqP9LuwSd8P5P6vAuMNZNoYw0,ke43MfvCy3,2,randFromNumberOfSpades,1,4,,,,-8,0,-6,0,1,8,0,8,1,-32
ObjectId(59fe6890b54a4500a2193027),0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,yRStPLqP9LuwSd8P5P6vAuMNZNoYw0,zh2mnFtPPm,2,randFromNumberOfSpades,3,4,3,4,,-8,0,-6,0,7,8,0,8,1,-32
ObjectId(59fe68d4b54a4500a219313d),0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,yRStPLqP9LuwSd8P5P6vAuMNZNoYw0,TuzZLyWTU1,7,randFromNumberOfSpades,1,6,,,,-20,3,-19,0,3,8,0,8,0,-52
ObjectId(59fe68d4b54a4500a219313f),1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,yRStPLqP9LuwSd8P5P6vAuMNZNoYw0,psEV0tnNjj,7,randFromNumberOfSpades,3,2,5,6,,-20,3,-19,0,5,8,0,8,0,-52
ObjectId(59fe6a7db54a4500a2193805),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,2TLKYd9ribThtZ3RwfIY9aH3csPgQ7,g16jXZ1Hms,3,randFromNumberOfSpades,1,5,,,,0,0,13,3,4,8,0,0,0,-108
ObjectId(59fe6a7db54a4500a2193807),0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2TLKYd9ribThtZ3RwfIY9aH3csPgQ7,0P6BNR8asb,3,randFromNumberOfSpades,3,3,4,5,,0,0,13,3,4,8,0,0,0,-108
ObjectId(59fe6c06b54a4500a2193e5d),0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4uSkfbdtxnR3gShxhClyWj7qNxdSFG,aMrSlqqGaW,7,randFromNumberOfSpades,1,3,,,,-17,9,-4,3,2,8,0,2,0,-69
ObjectId(59fe6c06b54a4500a2193e5f),1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,4uSkfbdtxnR3gShxhClyWj7qNxdSFG,gpksuKr5KH,7,randFromNumberOfSpades,3,5,3,3,,-17,9,-4,3,6,8,0,2,0,-69
ObjectId(59fe9ea3cfb0a004a05864f2),0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,BJE6IS9RntdzlvC19ZyqK8aQXXb5vl,gE8Mt9tlyA,8,randFromNumberOfSpades,2,4,2,,,-30,9,-33,0,5,8,0,3,0,-70
ObjectId(59fe9ea3cfb0a004a05864f4),1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,BJE6IS9RntdzlvC19ZyqK8aQXXb5vl,SA9FmA5WxJ,8,randFromNumberOfSpades,4,4,1,4,2,-30,9,-33,0,3,8,0,3,0,-70
ObjectId(59fea269cfb0a004a0587441),1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,PVxgQwOzAaYXApn9usXRABpr72peuw,24TZuuXZZw,1,randFromNumberOfSpades,1,5,,,,0,0,0,0,5,8,0,1,0,-53
ObjectId(59fea26acfb0a004a0587443),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,PVxgQwOzAaYXApn9usXRABpr72peuw,G0uaVRo4Sp,1,randFromNumberOfSpades,3,3,Nil,5,,0,0,0,0,3,8,0,1,0,-53
ObjectId(59fea357cfb0a004a05877f9),0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,PVxgQwOzAaYXApn9usXRABpr72peuw,EvPdMmpoul,18,randFromNumberOfSpades,1,3,,,,-51,6,-22,8,3,8,0,9,1,-39
ObjectId(59fea357cfb0a004a05877fb),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,PVxgQwOzAaYXApn9usXRABpr72peuw,4VKk4kUvaF,18,randFromNumberOfSpades,3,5,2,3,,-51,6,-22,8,5,8,0,9,1,-39
ObjectId(59fe2735f57e7a65e3a904c1),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,4,randFromNumberOfSpades,2,4,5,,,-8,2,-17,2,4,7,0,1,1,-51
ObjectId(59fe2735f57e7a65e3a904c3),1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,4,randFromNumberOfSpades,4,3,1,4,5,-8,2,-17,2,3,7,0,1,1,-51
ObjectId(59fe2841f57e7a65e3a90f08),0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,I0oPuJE0gr,9,randFromNumberOfSpades,1,2,,,,-19,6,8,8,4,7,0,9,1,-12
ObjectId(59fe2841f57e7a65e3a90f0a),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,ofonIZPbkZ,9,randFromNumberOfSpades,3,5,2,2,,-19,6,8,8,3,7,0,9,1,-12
ObjectId(59fe2852f57e7a65e3a90fb0),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,Mp0yJZ7732,12,randFromNumberOfSpades,1,2,,,,2,5,-17,6,4,7,0,9,0,-51
ObjectId(59fe2852f57e7a65e3a90fb2),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,mkNypuVYfx,12,randFromNumberOfSpades,3,5,5,2,,2,5,-17,6,3,7,0,9,0,-51
ObjectId(59fe2857f57e7a65e3a90fe9),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,mkNypuVYfx,13,randFromNumberOfSpades,2,5,4,,,9,5,-25,6,1,7,0,9,0,-51
ObjectId(59fe2858f57e7a65e3a90feb),1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,Mp0yJZ7732,13,randFromNumberOfSpades,4,2,4,5,4,9,5,-25,6,6,7,0,9,0,-51
ObjectId(59fe288bf57e7a65e3a911e0),0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,mkNypuVYfx,22,randFromNumberOfSpades,1,1,,,,-25,5,-37,7,5,7,0,9,0,-51
ObjectId(59fe288cf57e7a65e3a911e2),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,Mp0yJZ7732,22,randFromNumberOfSpades,3,6,4,1,,-25,5,-37,7,2,7,0,9,0,-51
ObjectId(59fe28bff57e7a65e3a913d8),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,dHo6rYlyj5ceNHJ0lJnljUai8mlG1Q,F89ofOgqsX,2,randFromNumberOfSpades,1,4,,,,6,2,-6,0,4,7,0,3,1,-43
ObjectId(59fe28bff57e7a65e3a913da),0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dHo6rYlyj5ceNHJ0lJnljUai8mlG1Q,44QIJMgJTj,2,randFromNumberOfSpades,3,3,3,4,,6,2,-6,0,3,7,0,3,1,-43
ObjectId(59fe2916f57e7a65e3a91721),1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,dpNR98vJrf,7,randFromNumberOfSpades,2,3,4,,,-15,4,-28,8,4,7,0,5,1,2
ObjectId(59fe2917f57e7a65e3a91723),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,fCUdDH6x7q,7,randFromNumberOfSpades,4,4,5,3,4,-15,4,-28,8,3,7,0,5,1,2
ObjectId(59fe2956f57e7a65e3a91989),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,WUFzbjLNsp,18,randFromNumberOfSpades,2,4,2,,,-48,4,-19,3,5,7,0,4,0,-64
ObjectId(59fe2956f57e7a65e3a9198b),0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,4vYKTEpBPb,18,randFromNumberOfSpades,4,3,2,4,2,-48,4,-19,3,2,7,0,4,0,-64
ObjectId(59fe29b4f57e7a65e3a91d09),0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,3bTBwIo0EE,4,randFromNumberOfSpades,2,4,1,,,-22,2,-12,2,3,7,0,8,1,2
ObjectId(59fe29b4f57e7a65e3a91d0b),0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,IYLRvi2G4v,4,randFromNumberOfSpades,4,3,3,4,1,-22,2,-12,2,4,7,0,8,1,2
ObjectId(59fe29c5f57e7a65e3a91db1),0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,IU23VQNSo0,7,randFromNumberOfSpades,2,1,3,,,-14,6,-19,3,2,7,0,6,0,-49
ObjectId(59fe29c6f57e7a65e3a91db3),0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,UkkVmA7tLf,7,randFromNumberOfSpades,4,6,3,1,3,-14,6,-19,3,5,7,0,6,0,-49
ObjectId(59fe2a58f57e7a65e3a91fa8),0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,ZNNOyoLZrgxQ36Brgeccmfecj8jD4V,gruZqgLSUJ,5,randFromNumberOfSpades,1,4,,,,-4,3,-10,6,2,7,0,6,0,-54
ObjectId(59fe2a59f57e7a65e3a91faa),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,ZNNOyoLZrgxQ36Brgeccmfecj8jD4V,TrpAWQuaiu,5,randFromNumberOfSpades,3,3,3,4,,-4,3,-10,6,5,7,0,6,0,-54
ObjectId(59fe2a76f57e7a65e3a920c0),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,ZNNOyoLZrgxQ36Brgeccmfecj8jD4V,GZgEXZF9zy,10,randFromNumberOfSpades,1,6,,,,-34,5,-19,6,6,7,0,5,1,-45
ObjectId(59fe2a76f57e7a65e3a920c2),0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ZNNOyoLZrgxQ36Brgeccmfecj8jD4V,g8PR9Bmpon,10,randFromNumberOfSpades,3,1,4,6,,-34,5,-19,6,1,7,0,5,1,-45
ObjectId(59fe2f5ff57e7a66c03abb8b),0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,ddmCXKAHWvI12udELNyCXnQy1puDmw,b0fLTEG4mJ,5,randFromNumberOfSpades,1,3,,,,1,3,7,3,5,7,0,1,0,-52
ObjectId(59fe2f5ff57e7a66c03abb8d),0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ddmCXKAHWvI12udELNyCXnQy1puDmw,gvKzIuiTbw,5,randFromNumberOfSpades,3,4,2,3,,1,3,7,3,2,7,0,1,0,-52
ObjectId(59fe2fdbf57e7a66c03abc6c),0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ddmCXKAHWvI12udELNyCXnQy1puDmw,RILCZUdHAv,9,randFromNumberOfSpades,2,1,5,,,-21,4,9,7,3,7,0,8,1,-25
ObjectId(59fe2fdbf57e7a66c03abc6e),0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,ddmCXKAHWvI12udELNyCXnQy1puDmw,hEVEjooIWu,9,randFromNumberOfSpades,4,6,4,1,5,-21,4,9,7,4,7,0,8,1,-25
ObjectId(59fe31c8f57e7a66c03abfec),1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3cUqzzxAi3Mpc7l1rvTl5y9B8VUYNH,U6qkJN6ioe,6,randFromNumberOfSpades,2,5,2,,,-45,2,-30,2,1,7,0,6,0,-71
ObjectId(59fe31c8f57e7a66c03abfee),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,3cUqzzxAi3Mpc7l1rvTl5y9B8VUYNH,af2O0ktKgk,6,randFromNumberOfSpades,4,2,4,5,2,-45,2,-30,2,6,7,0,6,0,-71
ObjectId(59fe33f8f57e7a66c03ac3dc),0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,B0fzZ5TD8g,3,randFromNumberOfSpades,2,3,3,,,-20,0,-7,1,3,7,0,9,1,2
ObjectId(59fe33f8f57e7a66c03ac3de),0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,Pnxf7cQjRH,3,randFromNumberOfSpades,4,4,3,3,3,-20,0,-7,1,4,7,0,9,1,2
ObjectId(59fe34d0f57e7a66c03ac563),0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,Pnxf7cQjRH,10,randFromNumberOfSpades,1,2,,,,-24,1,-26,5,3,7,0,9,1,2
ObjectId(59fe34d0f57e7a66c03ac565),1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,B0fzZ5TD8g,10,randFromNumberOfSpades,3,5,2,2,,-24,1,-26,5,4,7,0,9,1,2
ObjectId(59fe36c1f57e7a66c03ac8e3),1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42KreWXMPNaI8EgZDQxAtijhXmKewW,nhDwOXaIg0,5,randFromNumberOfSpades,1,1,,,,-23,4,11,1,3,7,0,0,1,-52
ObjectId(59fe36c1f57e7a66c03ac8e5),0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,42KreWXMPNaI8EgZDQxAtijhXmKewW,HjeUGCzY5Y,5,randFromNumberOfSpades,3,6,2,1,,-23,4,11,1,4,7,0,0,1,-52
ObjectId(59fe39cbf57e7a66c03ace5b),1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7Y7TNDfQApfY836L2m5Ls3fzBDUM4r,3F5UBM6PDL,4,randFromNumberOfSpades,1,3,,,,-12,1,3,5,4,7,0,1,0,-56
ObjectId(59fe39ccf57e7a66c03ace5d),0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,7Y7TNDfQApfY836L2m5Ls3fzBDUM4r,S4I2ML8a9m,4,randFromNumberOfSpades,3,4,2,3,,-12,1,3,5,3,7,0,1,0,-56
ObjectId(59fe39eaf57e7a66c03ace94),1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7Y7TNDfQApfY836L2m5Ls3fzBDUM4r,S4I2ML8a9m,5,randFromNumberOfSpades,2,4,4,,,-5,1,-4,5,4,7,0,1,0,-56
ObjectId(59fe39eaf57e7a66c03ace96),0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7Y7TNDfQApfY836L2m5Ls3fzBDUM4r,3F5UBM6PDL,5,randFromNumberOfSpades,4,3,7,4,4,-5,1,-4,5,3,7,0,1,0,-56
ObjectId(59fe3bfdf57e7a66c03ad24c),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,nFg25HdYl4Paqr5s5JtaslzyESH42q,xTjPyMP1CQ,9,randFromNumberOfSpades,2,6,6,,,-28,4,-3,9,6,7,0,9,1,-59
